NaN,NaN,-10.11,-8.73,NaN,NaN,-5.82,-4.96,NaN,NaN,0.509999999999998,NaN,2.3,NaN,NaN,4.62,6.77,8.02,9.38,10.81,NaN,14.15
-13.52,-12.41,-9.99,-8.93,-7.61,-6.58,-5.5,-4.33,-2.97,-1.91,NaN,NaN,1.81,NaN,3.75,4.75,NaN,8.44,9.44,10.74,11.97,14.15
-13.52,-12.41,-10.06,-9.33,NaN,-7.05,-5.56,-4.65,-2.99,-1.97,0.460000000000001,1.11,NaN,3.09,NaN,4.9,6.62,8.41,NaN,10.77,11.91,14.15
NaN,NaN,-10.18,-9.27,-7.68,-6.61,NaN,-4.43,-3.04,-2.06,0.32,NaN,1.88,NaN,NaN,4.64,6.71,8.39,9.39,10.8,11.94,14.15
NaN,NaN,NaN,-9.49,NaN,-6.67,NaN,-4.63,NaN,-1.9,NaN,1.06,NaN,2.91,3.85,4.67,NaN,NaN,9.66,10.73,11.84,14.15
-13.52,NaN,-10.08,-8.86,-7.79,NaN,-5.81,-4.79,NaN,-1.46,0.710000000000001,NaN,2.31,NaN,NaN,4.67,6.77,NaN,9.52,10.79,11.84,NaN
-13.52,NaN,-10.15,-8.96,NaN,NaN,-5.82,-4.35,-3.02,-1.61,NaN,1.14,NaN,NaN,3.73,4.76,6.35,NaN,9.13,10.75,11.81,14.15
-13.52,-12.41,-9.98,-9.52,NaN,-6.62,-5.78,-4.79,-2.88,-1.94,0.349999999999998,1.15,NaN,3.06,3.81,4.82,6.54,NaN,9.48,10.86,NaN,NaN
-13.52,NaN,-10.37,-9.4,-7.45,NaN,-5.71,NaN,-2.94,-2.19,0.280000000000001,NaN,2.06,NaN,3.86,4.7,6.66,NaN,NaN,10.98,NaN,14.15
NaN,-12.41,NaN,-9.28,NaN,-6.87,-5.69,-4.89,-3.05,-1.87,0.52,NaN,NaN,NaN,3.82,5.14,7.19,8.42,NaN,10.85,NaN,NaN
-13.52,NaN,-10.11,NaN,NaN,NaN,-5.83,-4.59,-3.23,-1.47,0.73,NaN,NaN,NaN,3.79,NaN,6.7,8.4,9.71,10.81,12.04,NaN
-13.52,NaN,-10.1,-8.88,NaN,-6.72,-5.84,-4.76,-2.74,-2.13,NaN,NaN,1.82,NaN,3.88,4.77,6.68,8.37,NaN,10.88,11.96,14.15
-13.52,-12.41,-10.04,NaN,NaN,-6.58,-5.84,-4.36,-3.01,-1.93,0.440000000000001,1.13,NaN,NaN,3.87,4.59,6.78,8.3,9.3,10.74,11.66,14.15
-13.52,-12.41,-10.14,-8.95,-7.44,NaN,-5.81,-4.65,-3.02,-1.65,0.530000000000001,NaN,NaN,3.01,NaN,5.14,6.42,8.36,9.39,10.83,NaN,14.15
-13.52,-12.41,NaN,-9.01,NaN,NaN,-5.66,-4.69,-3.07,-1.53,0.719999999999999,NaN,2.21,NaN,NaN,5.04,6.8,8.72,NaN,10.72,11.9,14.15
-13.52,-12.41,NaN,-9.49,NaN,-6.84,NaN,-5.05,-3.06,-1.95,0.539999999999999,NaN,1.79,NaN,3.78,4.63,6.73,NaN,NaN,10.88,11.86,14.15
-13.52,NaN,-10.15,NaN,NaN,-6.81,-5.71,-4.9,NaN,-1.83,0.5,1.16,NaN,NaN,3.73,4.66,6.74,NaN,9.49,10.59,11.57,14.15
NaN,NaN,-10.11,NaN,-7.48,NaN,NaN,-4.86,NaN,-1.79,0.469999999999999,NaN,1.88,NaN,NaN,5,6.75,8.22,9.55,10.56,NaN,14.15
